query_id,condition,seed,opt_steps,optimised_against,correct_rank,top1_place,correct_place,effective_mse,psnr,weight_top10pct_share,weight_mean_square,surrogate_sim_start,surrogate_sim_end
zurich_query_-fOHAPAq-KX4XPlg0JJPvg,uniform_crossdraw,9012,20,none,33,zurich:35,zurich:96,15.680001,36.1773,0.100000,1.000000,2.876535,2.876535
manila_query_-GYvqZ8BYSfzGUbFI13obA,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,74,manila:46,manila:109,15.679997,36.1773,0.527740,1.000000,2.782339,2.268654
nairobi_query_16KxNH7RD-4ITdBTZKvAXw,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,2,nairobi:8,nairobi:3,15.679998,36.1773,0.546607,1.000000,2.640965,2.002120
toronto_query_-95Ypw11XUgNqZdY5m4GCw,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,354,boston:99,toronto:85,15.680001,36.1773,0.558668,1.000000,2.797002,2.314770
zurich_query_-fOHAPAq-KX4XPlg0JJPvg,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,52,zurich:35,zurich:96,15.680004,36.1773,0.533482,1.000000,2.876545,2.627591
manila_query_-GYvqZ8BYSfzGUbFI13obA,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,86,manila:163,manila:109,15.679997,36.1773,0.527740,1.000000,2.782339,2.268654
nairobi_query_16KxNH7RD-4ITdBTZKvAXw,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,1,nairobi:3,nairobi:3,15.679997,36.1773,0.546607,1.000000,2.640965,2.002120
toronto_query_-95Ypw11XUgNqZdY5m4GCw,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,219,toronto:253,toronto:85,15.679997,36.1773,0.558668,1.000000,2.797002,2.314770
zurich_query_-fOHAPAq-KX4XPlg0JJPvg,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,46,zurich:35,zurich:96,15.680000,36.1773,0.533482,1.000000,2.876545,2.627591
manila_query_-GYvqZ8BYSfzGUbFI13obA,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,73,manila:46,manila:109,15.680001,36.1773,0.723491,1.000000,2.782339,1.870935
nairobi_query_16KxNH7RD-4ITdBTZKvAXw,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,2,nairobi:8,nairobi:3,15.679998,36.1773,0.733193,1.000000,2.640965,1.583442
toronto_query_-95Ypw11XUgNqZdY5m4GCw,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,289,boston:99,toronto:85,15.680001,36.1773,0.754865,1.000000,2.797002,2.061208
zurich_query_-fOHAPAq-KX4XPlg0JJPvg,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,59,zurich:35,zurich:96,15.680000,36.1773,0.733136,1.000000,2.876545,2.382931
manila_query_-GYvqZ8BYSfzGUbFI13obA,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,78,manila:163,manila:109,15.680000,36.1773,0.723491,1.000000,2.782339,1.870935
nairobi_query_16KxNH7RD-4ITdBTZKvAXw,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,4,nairobi:8,nairobi:3,15.679997,36.1773,0.733193,1.000000,2.640965,1.583442
toronto_query_-95Ypw11XUgNqZdY5m4GCw,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,172,toronto:253,toronto:85,15.680000,36.1773,0.754865,1.000000,2.797002,2.061208
zurich_query_-fOHAPAq-KX4XPlg0JJPvg,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,61,zurich:35,zurich:96,15.680000,36.1773,0.733136,1.000000,2.876545,2.382931
manila_query_-GYvqZ8BYSfzGUbFI13obA,opt_whitebox,9012,20,expectation:clip_vitl14,85,manila:163,manila:109,15.680002,36.1773,0.446398,1.000000,0.838478,0.682154
nairobi_query_16KxNH7RD-4ITdBTZKvAXw,opt_whitebox,9012,20,expectation:clip_vitl14,3,nairobi:4,nairobi:3,15.680000,36.1773,0.465800,1.000000,0.873767,0.713982
toronto_query_-95Ypw11XUgNqZdY5m4GCw,opt_whitebox,9012,20,expectation:clip_vitl14,372,boston:99,toronto:85,15.679996,36.1773,0.450872,1.000000,0.849495,0.651592
zurich_query_-fOHAPAq-KX4XPlg0JJPvg,opt_whitebox,9012,20,expectation:clip_vitl14,37,zurich:35,zurich:96,15.679997,36.1773,0.452402,1.000000,0.884882,0.830473
manila_query_-GYvqZ8BYSfzGUbFI13obA,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,149,manila:163,manila:109,15.680002,36.1773,0.446398,1.000000,0.838478,0.682154
nairobi_query_16KxNH7RD-4ITdBTZKvAXw,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,2,nairobi:4,nairobi:3,15.680002,36.1773,0.465800,1.000000,0.873767,0.713982
toronto_query_-95Ypw11XUgNqZdY5m4GCw,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,359,boston:99,toronto:85,15.680002,36.1773,0.450872,1.000000,0.849495,0.651592
zurich_query_-fOHAPAq-KX4XPlg0JJPvg,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,37,zurich:35,zurich:96,15.680000,36.1773,0.452402,1.000000,0.884882,0.830473
manila_query_-GYvqZ8BYSfzGUbFI13obA,opt_whitebox_x2,9012,40,expectation:clip_vitl14,137,manila:46,manila:109,15.679996,36.1773,0.568462,1.000000,0.838478,0.616292
nairobi_query_16KxNH7RD-4ITdBTZKvAXw,opt_whitebox_x2,9012,40,expectation:clip_vitl14,3,nairobi:4,nairobi:3,15.680002,36.1773,0.597957,1.000000,0.873767,0.664880
toronto_query_-95Ypw11XUgNqZdY5m4GCw,opt_whitebox_x2,9012,40,expectation:clip_vitl14,440,toronto:34,toronto:85,15.680000,36.1773,0.592652,1.000000,0.849495,0.569151
zurich_query_-fOHAPAq-KX4XPlg0JJPvg,opt_whitebox_x2,9012,40,expectation:clip_vitl14,38,zurich:35,zurich:96,15.680000,36.1773,0.604642,1.000000,0.884882,0.756438
manila_query_-GYvqZ8BYSfzGUbFI13obA,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,212,manila:46,manila:109,15.679998,36.1773,0.568462,1.000000,0.838478,0.616292
nairobi_query_16KxNH7RD-4ITdBTZKvAXw,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,3,nairobi:4,nairobi:3,15.680000,36.1773,0.597957,1.000000,0.873767,0.664880
toronto_query_-95Ypw11XUgNqZdY5m4GCw,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,371,toronto:34,toronto:85,15.680000,36.1773,0.592652,1.000000,0.849495,0.569151
zurich_query_-fOHAPAq-KX4XPlg0JJPvg,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,29,zurich:35,zurich:96,15.679998,36.1773,0.604642,1.000000,0.884882,0.756438
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,uniform,1234,20,none,54,amman:21,amman:6,15.679997,36.1773,0.100000,1.000000,2.848205,2.848205
boston_query_-GJo3fVMwIWZoCYgf09NLQ,uniform,1234,20,none,37,boston:90,boston:235,15.679997,36.1773,0.100000,1.000000,2.920952,2.920952
cph_query_-Eb1W6216G9S88OFy95k4Q,uniform,1234,20,none,1,cph:366,cph:366,15.679997,36.1773,0.100000,1.000000,2.931074,2.931074
london_query_-XZRTRoj7LEefbZ7UDBzXg,uniform,1234,20,none,1,london:29,london:29,15.680000,36.1773,0.100000,1.000000,2.849775,2.849775
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,uniform_crossdraw,1234,20,none,66,amman:21,amman:6,15.680000,36.1773,0.100000,1.000000,2.848205,2.848205
boston_query_-GJo3fVMwIWZoCYgf09NLQ,uniform_crossdraw,1234,20,none,46,boston:90,boston:235,15.680000,36.1773,0.100000,1.000000,2.920952,2.920952
cph_query_-Eb1W6216G9S88OFy95k4Q,uniform_crossdraw,1234,20,none,1,cph:366,cph:366,15.679998,36.1773,0.100000,1.000000,2.931074,2.931074
london_query_-XZRTRoj7LEefbZ7UDBzXg,uniform_crossdraw,1234,20,none,2,london:100,london:29,15.679997,36.1773,0.100000,1.000000,2.849775,2.849775
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,38,amman:25,amman:6,15.680000,36.1773,0.569363,1.000000,2.848201,2.473386
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,65,boston:90,boston:235,15.680002,36.1773,0.572470,1.000000,2.920936,2.631907
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,1,cph:366,cph:366,15.680000,36.1773,0.554556,1.000000,2.931090,2.717790
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,3,london:33,london:29,15.679996,36.1773,0.545397,1.000000,2.849779,2.591699
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,62,amman:25,amman:6,15.680002,36.1773,0.569363,1.000000,2.848201,2.473386
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,36,boston:90,boston:235,15.680000,36.1773,0.572470,1.000000,2.920936,2.631907
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,2,zurich:99,cph:366,15.680000,36.1773,0.554556,1.000000,2.931090,2.717790
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,6,london:100,london:29,15.679996,36.1773,0.545397,1.000000,2.849779,2.591699
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,53,amman:25,amman:6,15.679996,36.1773,0.772946,1.000000,2.848201,2.216287
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,55,boston:90,boston:235,15.679996,36.1773,0.806276,1.000000,2.920936,2.327904
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,2,zurich:99,cph:366,15.679998,36.1773,0.759532,1.000000,2.931090,2.554334
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,5,london:33,london:29,15.679996,36.1773,0.746719,1.000000,2.849779,2.393033
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,98,amman:25,amman:6,15.680002,36.1773,0.772946,1.000000,2.848201,2.216287
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,29,boston:90,boston:235,15.680001,36.1773,0.806276,1.000000,2.920936,2.327904
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,2,zurich:99,cph:366,15.679998,36.1773,0.759532,1.000000,2.931090,2.554334
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,7,london:100,london:29,15.679997,36.1773,0.746719,1.000000,2.849779,2.393033
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_whitebox,1234,20,expectation:clip_vitl14,20,amman:1,amman:6,15.680000,36.1773,0.462388,1.000000,0.827610,0.731054
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_whitebox,1234,20,expectation:clip_vitl14,220,boston:237,boston:235,15.679998,36.1773,0.456636,1.000000,0.802189,0.700053
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_whitebox,1234,20,expectation:clip_vitl14,1,cph:366,cph:366,15.680000,36.1773,0.456949,1.000000,0.912591,0.786093
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_whitebox,1234,20,expectation:clip_vitl14,3,london:85,london:29,15.679997,36.1773,0.480162,1.000000,0.908827,0.771200
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,11,amman:35,amman:6,15.679997,36.1773,0.462388,1.000000,0.827610,0.731054
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,229,boston:237,boston:235,15.680001,36.1773,0.456636,1.000000,0.802189,0.700053
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,1,cph:366,cph:366,15.680000,36.1773,0.456949,1.000000,0.912591,0.786093
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,3,london:85,london:29,15.679997,36.1773,0.480162,1.000000,0.908827,0.771200
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_whitebox_x2,1234,40,expectation:clip_vitl14,2,amman:35,amman:6,15.679996,36.1773,0.634531,1.000000,0.827610,0.648707
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_whitebox_x2,1234,40,expectation:clip_vitl14,202,boston:237,boston:235,15.680002,36.1773,0.591890,1.000000,0.802189,0.639153
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_whitebox_x2,1234,40,expectation:clip_vitl14,1,cph:366,cph:366,15.679997,36.1773,0.588157,1.000000,0.912591,0.766524
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_whitebox_x2,1234,40,expectation:clip_vitl14,4,london:85,london:29,15.679998,36.1773,0.633324,1.000000,0.908827,0.659139
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_whitebox_x2_crossdraw,1234,40,expectation:clip_vitl14,3,london:75,amman:6,15.680002,36.1773,0.634531,1.000000,0.827610,0.648707
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_whitebox_x2_crossdraw,1234,40,expectation:clip_vitl14,222,boston:237,boston:235,15.679998,36.1773,0.591890,1.000000,0.802189,0.639153
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_whitebox_x2_crossdraw,1234,40,expectation:clip_vitl14,1,cph:366,cph:366,15.679997,36.1773,0.588157,1.000000,0.912591,0.766524
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_whitebox_x2_crossdraw,1234,40,expectation:clip_vitl14,4,london:100,london:29,15.680001,36.1773,0.633324,1.000000,0.908827,0.659139
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,uniform,5678,20,none,49,amman:21,amman:6,15.680000,36.1773,0.100000,1.000000,2.849392,2.849392
boston_query_-GJo3fVMwIWZoCYgf09NLQ,uniform,5678,20,none,26,boston:90,boston:235,15.680002,36.1773,0.100000,1.000000,2.916842,2.916842
cph_query_-Eb1W6216G9S88OFy95k4Q,uniform,5678,20,none,1,cph:366,cph:366,15.680000,36.1773,0.100000,1.000000,2.919507,2.919507
london_query_-XZRTRoj7LEefbZ7UDBzXg,uniform,5678,20,none,1,london:29,london:29,15.679997,36.1773,0.100000,1.000000,2.850857,2.850857
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,uniform_crossdraw,5678,20,none,73,amman:21,amman:6,15.680000,36.1773,0.100000,1.000000,2.849392,2.849392
boston_query_-GJo3fVMwIWZoCYgf09NLQ,uniform_crossdraw,5678,20,none,43,boston:90,boston:235,15.679997,36.1773,0.100000,1.000000,2.916842,2.916842
cph_query_-Eb1W6216G9S88OFy95k4Q,uniform_crossdraw,5678,20,none,1,cph:366,cph:366,15.679997,36.1773,0.100000,1.000000,2.919507,2.919507
london_query_-XZRTRoj7LEefbZ7UDBzXg,uniform_crossdraw,5678,20,none,1,london:29,london:29,15.679997,36.1773,0.100000,1.000000,2.850857,2.850857
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,60,amman:25,amman:6,15.680000,36.1773,0.564658,1.000000,2.849377,2.521224
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,12,boston:98,boston:235,15.679996,36.1773,0.563978,1.000000,2.916832,2.657602
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,3,zurich:99,cph:366,15.680000,36.1773,0.547952,1.000000,2.919502,2.690756
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,3,london:33,london:29,15.679997,36.1773,0.543738,1.000000,2.850856,2.589677
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,71,amman:25,amman:6,15.679997,36.1773,0.564658,1.000000,2.849377,2.521224
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,49,boston:90,boston:235,15.680000,36.1773,0.563978,1.000000,2.916832,2.657602
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,1,cph:366,cph:366,15.680000,36.1773,0.547952,1.000000,2.919502,2.690756
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,3,london:100,london:29,15.680000,36.1773,0.543738,1.000000,2.850856,2.589677
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,95,amman:25,amman:6,15.680002,36.1773,0.770559,1.000000,2.849377,2.247459
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,25,boston:90,boston:235,15.680002,36.1773,0.802440,1.000000,2.916832,2.309162
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,1,cph:366,cph:366,15.679997,36.1773,0.756654,1.000000,2.919502,2.536868
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,4,london:100,london:29,15.680001,36.1773,0.743698,1.000000,2.850856,2.360720
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,74,amman:25,amman:6,15.680000,36.1773,0.770559,1.000000,2.849377,2.247459
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,37,boston:90,boston:235,15.679997,36.1773,0.802440,1.000000,2.916832,2.309162
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,1,cph:366,cph:366,15.679998,36.1773,0.756654,1.000000,2.919502,2.536868
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,6,london:100,london:29,15.680000,36.1773,0.743698,1.000000,2.850856,2.360720
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_whitebox,5678,20,expectation:clip_vitl14,25,amman:1,amman:6,15.680000,36.1773,0.457622,1.000000,0.836239,0.738655
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_whitebox,5678,20,expectation:clip_vitl14,214,boston:237,boston:235,15.679996,36.1773,0.452527,1.000000,0.823974,0.711431
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_whitebox,5678,20,expectation:clip_vitl14,1,cph:366,cph:366,15.679997,36.1773,0.455655,1.000000,0.919806,0.807800
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_whitebox,5678,20,expectation:clip_vitl14,2,london:85,london:29,15.680000,36.1773,0.478476,1.000000,0.873985,0.734617
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_whitebox_crossdraw,5678,20,expectation:clip_vitl14,39,amman:13,amman:6,15.679997,36.1773,0.457622,1.000000,0.836239,0.738655
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_whitebox_crossdraw,5678,20,expectation:clip_vitl14,227,boston:237,boston:235,15.680000,36.1773,0.452527,1.000000,0.823974,0.711431
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_whitebox_crossdraw,5678,20,expectation:clip_vitl14,1,cph:366,cph:366,15.679997,36.1773,0.455655,1.000000,0.919806,0.807800
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_whitebox_crossdraw,5678,20,expectation:clip_vitl14,4,london:85,london:29,15.680000,36.1773,0.478476,1.000000,0.873985,0.734617
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_whitebox_x2,5678,40,expectation:clip_vitl14,2,amman:35,amman:6,15.679997,36.1773,0.618335,1.000000,0.836239,0.655300
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_whitebox_x2,5678,40,expectation:clip_vitl14,239,boston:237,boston:235,15.680002,36.1773,0.590840,1.000000,0.823974,0.641350
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_whitebox_x2,5678,40,expectation:clip_vitl14,1,cph:366,cph:366,15.680000,36.1773,0.590603,1.000000,0.919806,0.764751
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_whitebox_x2,5678,40,expectation:clip_vitl14,4,london:100,london:29,15.679996,36.1773,0.632996,1.000000,0.873985,0.667791
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_whitebox_x2_crossdraw,5678,40,expectation:clip_vitl14,6,amman:35,amman:6,15.680000,36.1773,0.618335,1.000000,0.836239,0.655300
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_whitebox_x2_crossdraw,5678,40,expectation:clip_vitl14,247,boston:237,boston:235,15.680001,36.1773,0.590840,1.000000,0.823974,0.641350
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_whitebox_x2_crossdraw,5678,40,expectation:clip_vitl14,1,cph:366,cph:366,15.679997,36.1773,0.590603,1.000000,0.919806,0.764751
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_whitebox_x2_crossdraw,5678,40,expectation:clip_vitl14,4,london:100,london:29,15.680001,36.1773,0.632996,1.000000,0.873985,0.667791
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,uniform,9012,20,none,58,amman:31,amman:6,15.679998,36.1773,0.100000,1.000000,2.842685,2.842685
boston_query_-GJo3fVMwIWZoCYgf09NLQ,uniform,9012,20,none,27,boston:90,boston:235,15.679996,36.1773,0.100000,1.000000,2.922949,2.922949
cph_query_-Eb1W6216G9S88OFy95k4Q,uniform,9012,20,none,1,cph:366,cph:366,15.679998,36.1773,0.100000,1.000000,2.935531,2.935531
london_query_-XZRTRoj7LEefbZ7UDBzXg,uniform,9012,20,none,3,london:33,london:29,15.679997,36.1773,0.100000,1.000000,2.855009,2.855009
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,uniform_crossdraw,9012,20,none,87,amman:31,amman:6,15.680000,36.1773,0.100000,1.000000,2.842685,2.842685
boston_query_-GJo3fVMwIWZoCYgf09NLQ,uniform_crossdraw,9012,20,none,32,boston:90,boston:235,15.680000,36.1773,0.100000,1.000000,2.922949,2.922949
cph_query_-Eb1W6216G9S88OFy95k4Q,uniform_crossdraw,9012,20,none,1,cph:366,cph:366,15.680000,36.1773,0.100000,1.000000,2.935531,2.935531
london_query_-XZRTRoj7LEefbZ7UDBzXg,uniform_crossdraw,9012,20,none,3,london:33,london:29,15.679995,36.1773,0.100000,1.000000,2.855009,2.855009
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,46,amman:25,amman:6,15.680000,36.1773,0.561106,1.000000,2.842690,2.512997
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,40,boston:90,boston:235,15.679998,36.1773,0.568761,1.000000,2.922953,2.668147
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,1,cph:366,cph:366,15.680000,36.1773,0.550563,1.000000,2.935537,2.709624
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,6,london:33,london:29,15.680000,36.1773,0.548303,1.000000,2.854997,2.584839
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,49,amman:31,amman:6,15.680001,36.1773,0.561106,1.000000,2.842690,2.512997
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,41,boston:90,boston:235,15.679996,36.1773,0.568761,1.000000,2.922953,2.668147
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,1,cph:366,cph:366,15.679997,36.1773,0.550563,1.000000,2.935537,2.709624
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,4,london:33,london:29,15.680002,36.1773,0.548303,1.000000,2.854997,2.584839
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,90,amman:25,amman:6,15.679996,36.1773,0.763250,1.000000,2.842690,2.254410
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,52,boston:90,boston:235,15.679997,36.1773,0.801028,1.000000,2.922953,2.375235
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,1,cph:366,cph:366,15.679998,36.1773,0.752671,1.000000,2.935537,2.541132
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,9,london:100,london:29,15.680000,36.1773,0.744999,1.000000,2.854997,2.389631
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,19,amman:25,amman:6,15.680000,36.1773,0.763250,1.000000,2.842690,2.254410
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,49,boston:90,boston:235,15.680002,36.1773,0.801028,1.000000,2.922953,2.375235
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,1,cph:366,cph:366,15.679998,36.1773,0.752671,1.000000,2.935537,2.541132
london_query_-XZRTRoj7LEefbZ7UDBzXg,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,5,london:33,london:29,15.680001,36.1773,0.744999,1.000000,2.854997,2.389631
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,opt_whitebox,9012,20,expectation:clip_vitl14,50,amman:1,amman:6,15.679998,36.1773,0.466631,1.000000,0.832289,0.730926
boston_query_-GJo3fVMwIWZoCYgf09NLQ,opt_whitebox,9012,20,expectation:clip_vitl14,175,boston:237,boston:235,15.680002,36.1773,0.458061,1.000000,0.826859,0.700860
cph_query_-Eb1W6216G9S88OFy95k4Q,opt_whitebox,9012,20,expectation:clip_vitl14,1,cph:366,cph:366,15.680002,36.1773,0.458784,1.000000,0.901892,0.769713
